genre;songno;tags
"metal"; 1283; "metal, rock, "
"metal"; 1284; "rock, metal, "
"metal"; 1285; "rock, metal, "
"metal"; 1286; "metal, rock, "
"metal"; 1287; "metal, rock, "
"metal"; 1288; "hardrock, classicrock, rock, metal, "
"metal"; 1289; "hardrock, classicrock, metal, rock, "
"metal"; 1291; "rock, metal, hardrock, classicrock, "
"metal"; 1292; "metal, hiphop, powermetal, thrashmetal, "
"metal"; 1293; "metal, rock, alternative, "
"metal"; 1294; "metal, rock, "
"metal"; 1295; "metal, rock, "
"metal"; 1296; "metal, rock, electronic, "
"metal"; 1297; "metal, rock, soundtrack, electronic, "
"metal"; 1298; "rock, metal, hardrock, "
"metal"; 1301; "metal, rock, "
"metal"; 1302; "rock, punk, metal, alternative, "
"metal"; 1303; "hardrock, classicrock, metal, rock, "
"metal"; 1304; "rock, metal, punk, hardcore, "
"metal"; 1305; "metal, punk, rock, hardcore, "
"metal"; 1306; "metal, thrashmetal, rock, "
"metal"; 1307; "metal, rock, "
"metal"; 1308; "metal, rock, "
"metal"; 1309; "rock, metal, "
"metal"; 1310; "rock, metal, hardrock, classicrock, "
"metal"; 1312; "rock, hardrock, classicrock, metal, "
"metal"; 1313; "metal, rock, "
"metal"; 1314; "hardrock, classicrock, metal, pop, "
"metal"; 1316; "rock, metal, "
"metal"; 1317; "hardrock, classicrock, metal, rock, "
"metal"; 1318; "rock, metal, "
"metal"; 1319; "rock, metal, alternative, "
"metal"; 1320; "metal, rock, "
"metal"; 1321; "rock, metal, "
"metal"; 1322; "hardrock, classicrock, metal, rock, "
"metal"; 1323; "metal, rock, "
"metal"; 1324; "pop, rock, metal, "
"metal"; 1325; "rock, metal, hardrock, classicrock, "
"metal"; 1326; "gothic, rock, metal, alternative, "
"metal"; 1327; "metal, rock, "
"metal"; 1328; "metal, rock, "
"metal"; 1329; "metal, rock, hardrock, "
"metal"; 1331; "metal, rock, "
"metal"; 1332; "metal, rock, "
"metal"; 1334; "rock, metal, "
"metal"; 1335; "metal, rock, "
"metal"; 1336; "rock, metal, "
"metal"; 1338; "metal, rock, psychedelic, grindcore, "
"metal"; 1339; "rock, metal, noise, "
"metal"; 1340; "metal, rock, "
"metal"; 1341; "gothic, rock, metal, "
"metal"; 1342; "hardrock, classicrock, rock, metal, "
"metal"; 1344; "rock, metal, alternative, "
"metal"; 1345; "metal, rock, "
"metal"; 1346; "rock, metal, "
"metal"; 1347; "metal, rock, deathmetal, "
"metal"; 1348; "rock, metal, pop, rnb, "
"metal"; 1349; "rock, hardrock, classicrock, metal, "
"metal"; 1350; "hardrock, classicrock, metal, rock, "
"metal"; 1351; "rock, metal, "
"metal"; 1353; "metal, rock, "
"metal"; 1355; "metal, rock, heavymetal, "
"metal"; 1356; "metal, rock, "
"metal"; 1357; "rock, metal, "
"metal"; 1358; "metal, rock, "
"metal"; 1359; "rock, metal, heavymetal, "
"metal"; 1360; "rock, metal, "
"metal"; 1361; "rock, metal, "
"metal"; 1362; "metal, hardrock, rock, classicrock, "
"metal"; 1363; "hardrock, rock, classicrock, metal, "
"metal"; 1364; "metal, rock, alternative, metalcore, "
"metal"; 1365; "metal, rock, "
"metal"; 1366; "metal, rock, "
"metal"; 1367; "metal, rock, "
"metal"; 1368; "metal, rock, hardrock, thrashmetal, "
"metal"; 1369; "rock, metal, "
"metal"; 1370; "metal, rock, "
"metal"; 1371; "hardrock, metal, rock, classicrock, "
"metal"; 1373; "rock, hardrock, classicrock, metal, "
"metal"; 1374; "metal, rock, hardcore, groove, "
"metal"; 1375; "metal, rock, "
"metal"; 1377; "metal, rock, "
"metal"; 1381; "metal, rock, deathmetal, grindcore, "
"metal"; 1385; "rock, metal, "
"metal"; 1386; "rock, metal, "
"metal"; 1387; "metal, rock, world, "
"metal"; 1388; "rock, metal, hardrock, classicrock, "
"metal"; 1390; "rock, hardrock, metal, classicrock, "
"metal"; 1391; "rock, metal, "
"metal"; 1392; "rock, metal, "
"metal"; 1393; "rock, alternative, metal, "
"metal"; 1397; "rock, metal, "
"metal"; 1398; "metal, rock, heavymetal, "
"metal"; 1399; "metal, rock, "
"metal"; 1400; "metal, rock, "
"metal"; 1402; "rock, metal, "
"metal"; 1405; "metal, rock, "
"metal"; 1406; "metal, rock, "
"metal"; 1407; "metal, rock, thrashmetal, "
"metal"; 1408; "metal, rock, "
"metal"; 1409; "metal, rock, "
"metal"; 1410; "metal, rock, heavymetal, powermetal, "
"metal"; 1412; "metal, rock, "
"metal"; 1414; "metal, rock, "
"metal"; 1415; "rock, metal, "
"metal"; 1416; "metal, rock, "
"metal"; 1417; "metal, rock, "
"metal"; 1418; "rock, metal, "
"metal"; 1420; "metal, rock, hiphop, "
"metal"; 1421; "rock, metal, punkrock, punk, "
"metal"; 1422; "metal, rock, deathmetal, "
"metal"; 1424; "metal, rock, "
"metal"; 1425; "metal, rock, electronic, breakbeat, "
"metal"; 1426; "metal, rock, "
"metal"; 1427; "rock, metal, classicrock, "
"metal"; 1428; "metal, rock, death, metalcore, "
"metal"; 1429; "pop, metal, techno, "
"pop"; 1; "pop, disco, ambient, "
"pop"; 9; "jazz, pop, easylistening, "
"pop"; 11; "pop, folk, poprock, popfolk, "
"pop"; 17; "pop, rock, hardrock, "
"pop"; 18; "pop, funk, poprock, soul, "
"pop"; 24; "pop, poprock, country, "
"pop"; 38; "pop, rock, flamenco, downtempo, "
"pop"; 45; "pop, electronic, rock, hiphop, "
"pop"; 46; "rock, pop, poprock, "
"pop"; 54; "pop, blues, popfolk, "
"pop"; 55; "pop, 80s, rock, poprock, "
"pop"; 60; "pop, poprock, "
"pop"; 64; "jazz, pop, "
"pop"; 65; "pop, rap, hiphop, "
"pop"; 67; "rock, pop, grunge, "
"pop"; 68; "pop, classical, classicrock, funk, "
"pop"; 75; "pop, trance, newwave, rock, "
"pop"; 80; "pop, poprock, "
"pop"; 90; "pop, 80s, rock, newwave, "
"pop"; 94; "pop, electronic, rock, poprock, "
"pop"; 96; "rock, pop, poprock, "
"pop"; 97; "pop, rap, hiphop, "
"pop"; 101; "pop, world, hiphop, "
"pop"; 102; "pop, rock, country, popfolk, "
"pop"; 111; "pop, singersongwriter, poprock, "
"pop"; 117; "pop, rock, poprock, "
"pop"; 118; "pop, orchestral, classical, "
"pop"; 121; "pop, poprock, "
"pop"; 124; "rock, pop, poprock, "
"pop"; 128; "pop, rock, psychedelic, hardrock, "
"pop"; 135; "pop, poprock, rock, "
"pop"; 141; "pop, rock, poprock, "
"pop"; 143; "pop, rock, "
"pop"; 146; "pop, rock, poprock, ambient, "
"pop"; 152; "rock, pop, "
"pop"; 158; "pop, hiphop, soul, rnb, "
"pop"; 167; "rock, pop, poprock, "
"pop"; 168; "rock, pop, chillout, poprock, "
"pop"; 171; "pop, singersongwriter, poprock, "
"pop"; 178; "pop, rock, lofi, garage, "
"pop"; 180; "pop, disco, dance, synthpop, "
"pop"; 182; "rock, pop, folk, "
"pop"; 183; "pop, poprock, popfolk, "
"pop"; 186; "rock, pop, singersongwriter, "
"pop"; 187; "pop, rock, "
"pop"; 189; "pop, jazz, "
"pop"; 198; "rock, pop, metal, heavymetal, "
"pop"; 199; "downtempo, chillout, rock, pop, "
"pop"; 206; "pop, hiphop, powerpop, "
"pop"; 211; "pop, rap, hiphop, electronic, "
"pop"; 214; "pop, lounge, jazz, electronic, "
"pop"; 224; "pop, jazz, "
"pop"; 232; "pop, chanson, poprock, "
"pop"; 235; "pop, poprock, "
"pop"; 237; "rock, pop, poprock, world, "
"pop"; 238; "pop, electronic, rnb, hiphop, "
"pop"; 242; "chansonfrancaise, pop, rock, chanson, "
"pop"; 246; "pop, poprock, "
"pop"; 249; "rock, pop, electronic, "
"pop"; 253; "pop, indie, rock, alternative, "
"pop"; 256; "rock, indie, pop, poprock, "
"pop"; 260; "pop, rock, poprock, world, "
"pop"; 261; "pop, latin, reggae, world, "
"pop"; 273; "rock, pop, blues, "
"pop"; 284; "pop, rap, rock, hiphop, "
"pop"; 289; "pop, rock, blues, "
"pop"; 296; "pop, poprock, "
"pop"; 300; "pop, rock, alternative, "
"pop"; 305; "pop, funk, disco, soul, "
"pop"; 313; "pop, folk, country, "
"pop"; 330; "hiphop, pop, rap, groove, "
"pop"; 331; "pop, electronic, poprock, "
"pop"; 334; "pop, blues, world, "
"pop"; 335; "pop, synthpop, poprock, "
"pop"; 339; "pop, rock, poprock, folk, "
"pop"; 343; "pop, rock, chanson, "
"pop"; 345; "pop, rock, "
"pop"; 346; "pop, singersongwriter, rock, "
"pop"; 349; "pop, country, world, "
"pop"; 351; "rock, pop, world, poprock, "
"pop"; 352; "pop, rock, "
"pop"; 355; "pop, rock, "
"pop"; 358; "pop, rock, "
"pop"; 369; "pop, rock, poprock, indie, "
"pop"; 372; "pop, poprock, "
"pop"; 380; "rock, pop, alternative, powerpop, "
"pop"; 382; "pop, poprock, "
"pop"; 385; "pop, rock, poprock, "
"pop"; 386; "pop, poprock, orchestral, "
"pop"; 387; "pop, chansonfrancaise, poprock, "
"pop"; 391; "pop, chanson, poprock, "
"pop"; 399; "pop, country, folk, world, "
"pop"; 405; "folk, pop, indie, rock, "
"pop"; 410; "pop, poprock, "
"pop"; 418; "rock, soundtrack, ambient, pop, "
"pop"; 422; "pop, poprock, popfolk, "
"pop"; 441; "pop, poprock, electronic, rock, "
"pop"; 442; "pop, rock, "
"pop"; 444; "pop, dance, country, world, "
"pop"; 449; "rock, pop, progressive, "
"pop"; 451; "rock, pop, poprock, "
"pop"; 462; "pop, rock, experimental, "
"pop"; 463; "hiphop, pop, experimental, "
"pop"; 466; "pop, electronic, rock, groove, "
"pop"; 467; "pop, rock, punk, folk, "
"pop"; 476; "pop, poprock, rock, "
"pop"; 484; "pop, poprock, "
"pop"; 489; "pop, rock, alternative, "
"pop"; 491; "pop, rock, indie, alternative, "
"pop"; 493; "pop, jazz, blues, march, "
"pop"; 494; "pop, poprock, singersongwriter, "
"pop"; 497; "pop, poprock, rock, singersongwriter, "
"pop"; 512; "pop, world, poprock, rock, "
"pop"; 516; "pop, hiphop, "
"pop"; 519; "pop, chillout, poprock, rock, "
"pop"; 523; "pop, poprock, "
"pop"; 529; "rock, pop, "
"pop"; 550; "pop, rock, "
"pop"; 554; "pop, rock, "
"pop"; 557; "pop, poprock, "
"pop"; 558; "pop, rock, poprock, "
"pop"; 562; "pop, jazz, swing, "
"pop"; 564; "pop, rock, "
"pop"; 569; "pop, rock, "
"pop"; 570; "pop, dance, classical, "
"pop"; 576; "pop, rock, poprock, alternative, "
"pop"; 579; "rock, pop, "
"pop"; 592; "pop, rock, "
"pop"; 595; "pop, rock, "
"pop"; 596; "pop, electronic, hiphop, "
"pop"; 602; "pop, rock, "
"pop"; 603; "pop, poprock, rock, singersongwriter, "
"pop"; 604; "pop, jazz, rock, poprock, "
"pop"; 611; "rock, pop, poprock, "
"pop"; 615; "pop, easylistening, poprock, "
"pop"; 619; "pop, rock, poprock, "
"pop"; 621; "pop, rock, "
"pop"; 625; "pop, poprock, "
"pop"; 633; "pop, reggae, soul, "
"pop"; 634; "pop, alternative, blues, "
"pop"; 640; "pop, reggae, electropop, synthpop, "
"pop"; 655; "pop, rock, "
"pop"; 664; "pop, rock, poprock, "
"pop"; 668; "pop, rock, poprock, "
"pop"; 671; "pop, popfolk, rock, easylistening, "
"pop"; 677; "rock, pop, poprock, alternative, "
"pop"; 679; "pop, rock, "
"pop"; 680; "pop, hiphop, rnb, "
"pop"; 682; "pop, dance, rock, "
"pop"; 685; "pop, hiphop, rnb, "
"pop"; 687; "pop, rock, "
"pop"; 689; "pop, poprock, "
"pop"; 690; "pop, rock, "
"pop"; 691; "pop, rock, poprock, "
"pop"; 704; "pop, blues, chanson, "
"pop"; 711; "pop, indie, rock, alternative, "
"pop"; 712; "pop, rock, poprock, "
"pop"; 714; "pop, newage, symphonic, classical, "
"pop"; 717; "pop, funk, rock, techno, "
"pop"; 720; "pop, world, rock, "
"pop"; 724; "pop, poprock, popfolk, "
"pop"; 736; "pop, rock, gospel, "
"pop"; 738; "pop, poprock, powerpop, "
"pop"; 740; "pop, classical, "
"pop"; 743; "pop, electronic, triphop, rock, "
"pop"; 744; "pop, rock, "
"pop"; 751; "pop, hiphop, rnb, "
"pop"; 754; "pop, hiphop, rnb, "
"pop"; 756; "pop, funk, rap, hiphop, "
"pop"; 759; "pop, rock, dance, "
"pop"; 761; "pop, poprock, "
"pop"; 766; "pop, poprock, rock, "
"pop"; 771; "pop, rock, alternative, "
"pop"; 773; "pop, rnb, hiphop, "
"pop"; 780; "pop, rock, chanson, world, "
"pop"; 786; "rock, pop, reggae, powerpop, "
"pop"; 789; "jazz, pop, electronic, soul, "
"pop"; 792; "pop, rock, progressiverock, popfolk, "
"pop"; 803; "pop, world, rock, folk, "
"pop"; 807; "pop, poprock, latin, "
"pop"; 808; "pop, rock, indie, "
"pop"; 811; "pop, techno, hiphop, "
"pop"; 819; "pop, poprock, world, "
"pop"; 830; "pop, 90s, rock, "
"pop"; 832; "pop, rock, funk, "
"pop"; 835; "pop, downtempo, rock, soul, "
"pop"; 839; "rock, pop, "
"pop"; 840; "rock, pop, "
"pop"; 846; "pop, classical, choir, "
"pop"; 849; "pop, rock, indie, poprock, "
"pop"; 850; "pop, world, rock, chanson, "
"pop"; 861; "pop, blues, funk, easylistening, "
"pop"; 882; "pop, poprock, "
"pop"; 883; "pop, rock, "
"pop"; 885; "pop, poprock, "
"pop"; 892; "pop, rock, electronic, alternative, "
"pop"; 896; "pop, folk, poprock, world, "
"pop"; 899; "rock, pop, country, "
"pop"; 901; "pop, rock, "
"pop"; 908; "pop, funk, lounge, poprock, "
"pop"; 910; "pop, rock, "
"pop"; 911; "pop, rock, indie, "
"pop"; 916; "pop, blues, "
"pop"; 943; "90s, pop, rock, indie, "
"pop"; 950; "pop, hiphop, "
"pop"; 956; "pop, rock, indie, "
"pop"; 960; "pop, hiphop, poprock, "
"pop"; 966; "funk, pop, soul, disco, "
"pop"; 968; "pop, poprock, "
"pop"; 977; "downtempo, pop, poprock, popfolk, "
"pop"; 979; "rock, pop, punk, garage, "
"pop"; 989; "pop, poprock, rock, techno, "
"pop"; 993; "pop, poprock, latin, "
"pop"; 997; "pop, rock, chanson, "
"pop"; 1002; "pop, poprock, "
"pop"; 1007; "pop, rock, poprock, rnb, "
"pop"; 1012; "pop, rock, indie, poprock, "
"pop"; 1016; "pop, rock, "
"pop"; 1017; "pop, electronic, rock, dance, "
"pop"; 1028; "rock, pop, poprock, "
"pop"; 1029; "rock, pop, poprock, glam, "
"pop"; 1030; "pop, rock, "
"pop"; 1031; "pop, latin, blues, singersongwriter, "
"pop"; 1032; "pop, rock, folk, "
"pop"; 1034; "pop, rap, hiphop, "
"pop"; 1041; "rock, pop, electronic, indie, "
"pop"; 1047; "rock, pop, poprock, "
"pop"; 1048; "pop, jazz, "
"pop"; 1053; "pop, rock, poprock, "
"pop"; 1054; "rock, pop, "
"pop"; 1055; "pop, rock, electronic, "
"pop"; 1059; "rock, pop, "
"pop"; 1060; "rock, pop, world, "
"pop"; 1065; "pop, poprock, "
"pop"; 1066; "pop, symphonic, classical, classicrock, "
"pop"; 1068; "pop, hiphop, rap, world, "
"pop"; 1072; "hiphop, rap, pop, "
"pop"; 1077; "pop, rock, "
"pop"; 1085; "latin, pop, jazz, chanson, "
"pop"; 1089; "rock, pop, alternative, poprock, "
"pop"; 1092; "pop, rock, "
"pop"; 1096; "pop, funk, chansonfrancaise, poprock, "
"pop"; 1109; "pop, rock, electronic, poprock, "
"pop"; 1114; "pop, rock, popfolk, indie, "
"pop"; 1118; "pop, rock, dance, "
"pop"; 1120; "pop, poprock, "
"pop"; 1121; "pop, jazz, "
"pop"; 1124; "pop, rock, world, funk, "
"pop"; 1130; "pop, alternative, rock, world, "
"pop"; 1131; "pop, poprock, "
"pop"; 1136; "rock, indie, alternative, pop, "
"pop"; 1140; "pop, alternative, poprock, rock, "
"pop"; 1141; "pop, world, poprock, orchestral, "
"pop"; 1147; "rock, pop, lofi, indie, "
"pop"; 1159; "rock, pop, indie, poprock, "
"pop"; 1163; "pop, hiphop, rap, funk, "
"pop"; 1166; "pop, rock, poprock, singersongwriter, "
"pop"; 1167; "pop, electropop, poprock, "
"pop"; 1169; "pop, electropop, poprock, "
"pop"; 1180; "pop, rock, dance, "
"pop"; 1186; "pop, rock, grunge, "
"pop"; 1197; "rock, pop, techno, electronic, "
"pop"; 1200; "alternative, rock, pop, "
"pop"; 1202; "rock, pop, poprock, easylistening, "
"pop"; 1216; "pop, poprock, funk, "
"pop"; 1224; "rock, pop, blues, "
"pop"; 1225; "pop, lounge, blues, "
"pop"; 1238; "rock, folk, pop, indie, "
"pop"; 1239; "pop, hiphop, electronic, ambient, "
"pop"; 1244; "pop, rock, "
"pop"; 1251; "pop, rock, poprock, electronic, "
"pop"; 1254; "rock, pop, punk, hiphop, "
"pop"; 1255; "pop, poprock, rock, blues, "
"pop"; 1261; "pop, funk, soul, poprock, "
"pop"; 1262; "popfolk, pop, rock, rocknroll, "
"pop"; 1263; "jazz, pop, "
"pop"; 1269; "pop, funk, rock, soul, "
"pop"; 1273; "pop, reggae, rock, "
"pop"; 1283; "pop, poprock, "
"pop"; 1284; "pop, poprock, ambient, rock, "
"pop"; 1286; "pop, rock, "
"pop"; 1289; "pop, hiphop, "
"pop"; 1296; "pop, poprock, popfolk, easylistening, "
"pop"; 1297; "pop, rock, "
"pop"; 1305; "pop, indie, rock, alternative, "
"pop"; 1306; "pop, rock, alternative, "
"pop"; 1319; "pop, rock, chillout, "
"pop"; 1325; "pop, poprock, "
"pop"; 1332; "pop, rock, singersongwriter, "
"pop"; 1339; "pop, hiphop, "
"pop"; 1341; "pop, poprock, "
"pop"; 1342; "pop, poprock, "
"pop"; 1346; "pop, blues, soul, funk, "
"pop"; 1358; "pop, rnb, poprock, funk, "
"pop"; 1361; "rock, pop, indie, alternative, "
"pop"; 1367; "pop, rock, alternative, "
"pop"; 1373; "pop, reggae, reggaeton, "
"pop"; 1381; "pop, poprock, "
"pop"; 1383; "rnb, pop, hiphop, "
"pop"; 1394; "rock, pop, "
"pop"; 1395; "pop, soul, rock, "
"pop"; 1396; "pop, rock, metal, "
"pop"; 1407; "pop, rock, dance, "
"pop"; 1408; "rock, pop, country, southernrock, "
"pop"; 1416; "rock, pop, electronic, "
"pop"; 1418; "pop, rock, indie, alternative, "
"pop"; 1420; "pop, rock, "
"pop"; 1424; "pop, industrial, electronic, rock, "
"pop"; 1434; "pop, poprock, asian, "
"pop"; 1442; "pop, indie, country, "
"pop"; 1445; "pop, rock, "
"pop"; 1446; "pop, rock, electropop, poprock, "
"pop"; 1451; "pop, poprock, "
"pop"; 1453; "pop, rock, "
"pop"; 1461; "electronic, hiphop, pop, funk, "
"pop"; 1467; "pop, jazz, blues, atmospheric, "
"pop"; 1468; "pop, rock, poprock, "
"pop"; 1469; "pop, classical, lounge, soul, "
"pop"; 1479; "pop, country, folk, "
"pop"; 1489; "pop, rock, progressive, "
"pop"; 1493; "pop, rock, indie, "
"pop"; 1497; "pop, funk, poprock, soul, "
"pop"; 1517; "pop, rock, symphonic, "
"pop"; 1524; "pop, rock, indie, "
"pop"; 1526; "pop, poprock, chillout, "
"pop"; 1527; "jazz, pop, jazzfunk, easylistening, "
"pop"; 1536; "rock, pop, indie, "
"pop"; 1540; "rock, pop, "
"pop"; 1547; "pop, rock, soul, "
"pop"; 1556; "rock, pop, indie, poprock, "
"pop"; 1566; "pop, house, electronic, hiphop, "
"pop"; 1567; "pop, poprock, rock, "
"pop"; 1568; "pop, rock, funk, "
"pop"; 1569; "pop, rock, indie, "
"pop"; 1577; "pop, rock, "
"pop"; 1581; "pop, rock, techno, "
"pop"; 1585; "pop, rock, poprock, easylistening, "
"pop"; 1589; "pop, rock, poprock, singersongwriter, "
"pop"; 1595; "pop, rock, poprock, "
"pop"; 1599; "pop, rock, hiphop, "
"pop"; 1605; "pop, rock, indie, alternative, "
"pop"; 1607; "pop, rock, "
"pop"; 1613; "pop, rock, "
"pop"; 1617; "jazz, pop, bebop, chanson, "
"pop"; 1618; "pop, poprock, "
"pop"; 1627; "rock, pop, "
"pop"; 1629; "pop, rock, "
"pop"; 1630; "pop, rock, jazz, indie, "
"pop"; 1631; "pop, rock, poprock, "
"pop"; 1637; "pop, poprock, "
"pop"; 1641; "pop, rock, rocknroll, "
"pop"; 1649; "pop, jazz, "
"pop"; 1650; "jazz, pop, classical, "
"pop"; 1651; "pop, rock, psychedelic, "
"pop"; 1668; "pop, folk, rock, "
"pop"; 1673; "pop, poprock, rock, "
"pop"; 1675; "indie, rock, pop, rocknroll, "
"pop"; 1681; "pop, rock, funk, electropop, "
"pop"; 1684; "pop, rock, alternative, hardrock, "
"pop"; 1686; "pop, rock, electronic, "
"pop"; 1690; "pop, jazz, rock, metal, "
"pop"; 1692; "pop, folk, singersongwriter, country, "
"pop"; 1696; "pop, poprock, rock, "
"pop"; 1697; "pop, poprock, "
"pop"; 1700; "pop, rock, poprock, "
"pop"; 1702; "pop, electronic, rock, poprock, "
"pop"; 1704; "heavymetal, rock, pop, easylistening, "
"pop"; 1705; "pop, blues, chanson, "
"pop"; 1708; "pop, rock, blues, "
"pop"; 1709; "rock, pop, "
"pop"; 1713; "pop, poprock, popfolk, "
"pop"; 1714; "pop, jazz, indie, "
"pop"; 1716; "pop, funk, soul, disco, "
"pop"; 1717; "pop, rock, "
"pop"; 1720; "80s, pop, poprock, "
"pop"; 1730; "pop, 60s, rock, "
"pop"; 1731; "pop, rock, poprock, "
"pop"; 1734; "pop, rock, poprock, "
"pop"; 1735; "rock, pop, "
"pop"; 1739; "pop, classical, choral, "
"pop"; 1740; "pop, rock, folk, singersongwriter, "
"pop"; 1742; "pop, hiphop, "
"pop"; 1752; "pop, poprock, "
"pop"; 1756; "pop, poprock, "
"pop"; 1769; "pop, poprock, "
"pop"; 1775; "pop, disco, indie, "
"pop"; 1779; "rock, pop, "
"pop"; 1789; "pop, rock, "
"pop"; 1790; "pop, poprock, singersongwriter, "
"pop"; 1803; "pop, rap, hiphop, "
"pop"; 1805; "pop, folk, poprock, "
"pop"; 1811; "pop, rock, poprock, "
"pop"; 1819; "pop, indie, rock, "
"pop"; 1820; "pop, rock, soul, "
"pop"; 1825; "pop, world, rock, "
"pop"; 1840; "pop, rock, "
"pop"; 1842; "pop, rock, chanson, chansonfrancaise, "
"pop"; 1846; "rock, poprock, pop, alternative, "
"pop"; 1848; "pop, popfolk, rock, "
"pop"; 1856; "rock, pop, "
"pop"; 1867; "pop, electronic, poprock, "
"pop"; 1883; "pop, classical, "
"pop"; 1884; "rock, pop, chillout, "
"pop"; 1886; "pop, rock, electronic, "
"pop"; 1887; "pop, rap, hiphop, "
"pop"; 1896; "rock, pop, poprock, "
"pop"; 1905; "pop, reggae, world, "
"pop"; 1909; "pop, rock, poprock, "
"pop"; 1910; "rock, pop, world, "
"pop"; 1912; "pop, alternative, poprock, "
"pop"; 1915; "pop, jazz, soul, "
"pop"; 1917; "pop, world, rock, "
"pop"; 1926; "pop, rock, "
"pop"; 1928; "rock, pop, house, dance, "
"pop"; 1933; "pop, poprock, rock, funk, "
"pop"; 1942; "pop, rock, electropop, "
"pop"; 1948; "pop, rock, "
"pop"; 1953; "pop, rock, "
"pop"; 1961; "rock, pop, electronic, "
"pop"; 1966; "pop, rock, singersongwriter, "
"pop"; 1967; "pop, rock, poprock, house, "
"pop"; 1968; "pop, rap, hiphop, "
"pop"; 1973; "pop, rock, "
"pop"; 1975; "pop, rock, poprock, punkrock, "
"pop"; 1979; "pop, poprock, soul, "
"pop"; 1982; "pop, jazz, electronic, classical, "
"pop"; 1988; "pop, rap, hiphop, "
"pop"; 1989; "pop, indie, rock, "
"pop"; 1990; "pop, rock, powerpop, "
"pop"; 1993; "pop, rnb, poprock, "
"pop"; 1994; "pop, folk, ambient, rock, "
"pop"; 1995; "dance, pop, electronic, rock, "
"pop"; 1996; "pop, rock, "
"pop"; 1998; "pop, rock, rockfrancais, "
"pop"; 2002; "pop, rock, "
"pop"; 2011; "pop, poprock, rock, singersongwriter, "
"pop"; 2012; "pop, rock, poprock, indie, "
"pop"; 2015; "pop, rock, singersongwriter, "
"pop"; 2017; "pop, rock, dance, "
"pop"; 2026; "pop, rock, "
"pop"; 2028; "world, pop, chanson, rock, "
"pop"; 2032; "poprock, rock, pop, indie, "
"pop"; 2035; "pop, rock, folk, "
"pop"; 2043; "pop, rock, "
"reggae"; 1; "rock, world, reggae, latin, "
"reggae"; 4; "jazz, easylistening, reggae, latin, "
"reggae"; 8; "jazz, reggae, rap, classical, "
"reggae"; 9; "reggae, hiphop, "
"reggae"; 10; "pop, reggae, chanson, chansonfrancaise, "
"reggae"; 11; "reggae, hiphop, alternative, "
"reggae"; 17; "pop, funk, reggae, soul, "
"reggae"; 23; "reggae, rock, "
"reggae"; 25; "soul, funk, pop, reggae, "
"reggae"; 29; "rock, pop, reggae, "
"reggae"; 30; "reggae, dub, hiphop, "
"reggae"; 31; "blues, funk, reggae, electronic, "
"reggae"; 32; "reggae, funk, soul, disco, "
"reggae"; 35; "rock, reggae, ska, world, "
"reggae"; 36; "funk, soul, jazz, reggae, "
"reggae"; 37; "funk, reggae, soul, disco, "
"reggae"; 40; "reggae, world, classical, newage, "
"reggae"; 42; "reggae, rap, world, hiphop, "
"reggae"; 43; "hiphop, rap, reggae, dancehall, "
"reggae"; 45; "easylistening, reggae, jazz, "
"reggae"; 46; "rock, jazz, blues, reggae, "
"reggae"; 48; "reggae, funk, soul, disco, "
"reggae"; 49; "rock, reggae, "
"reggae"; 50; "dub, reggae, hiphop, electronic, "
"reggae"; 54; "reggae, world, poprock, "
"reggae"; 66; "reggae, rock, psychedelic, alternative, "
"reggae"; 67; "pop, reggae, rap, world, "
"reggae"; 71; "pop, reggae, "
"reggae"; 73; "reggae, jazz, "
"reggae"; 75; "pop, reggae, "
"reggae"; 77; "reggae, experimental, rock, "
"reggae"; 80; "funk, soul, reggae, hiphop, "
"reggae"; 82; "pop, reggae, easylistening, "
"reggae"; 89; "reggae, funk, soul, disco, "
"reggae"; 92; "funk, reggae, soul, disco, "
"reggae"; 100; "reggae, funk, soul, disco, "
"reggae"; 101; "jazz, funk, reggae, soul, "
"reggae"; 105; "reggae, jazz, world, dub, "
"reggae"; 107; "funk, pop, soul, reggae, "
"reggae"; 124; "jazz, folk, swing, reggae, "
"reggae"; 126; "reggae, rock, pop, world, "
"reggae"; 130; "pop, reggae, "
"reggae"; 139; "funk, soul, reggae, disco, "
"reggae"; 148; "rap, hiphop, reggae, dub, "
"reggae"; 151; "metal, punkrock, reggae, "
"reggae"; 152; "funk, reggae, soul, disco, "
"reggae"; 159; "funk, reggae, soul, disco, "
"reggae"; 164; "funk, reggae, soul, disco, "
"reggae"; 166; "reggae, rock, "
"reggae"; 167; "reggae, poprock, pop, rock, "
"reggae"; 168; "reggae, rock, alternative, "
"reggae"; 186; "world, reggae, poprock, "
"reggae"; 190; "hiphop, rap, reggae, dancehall, "
"reggae"; 195; "reggae, world, pop, rock, "
"reggae"; 197; "reggae, hiphop, gangstarap, world, "
"reggae"; 199; "pop, reggae, indie, funk, "
"reggae"; 200; "reggae, rock, fusion, flamenco, "
"reggae"; 201; "funk, reggae, soul, disco, "
"reggae"; 202; "rock, reggae, funk, ska, "
"reggae"; 203; "pop, reggae, "
"reggae"; 205; "rock, pop, reggae, "
"reggae"; 206; "funk, soul, reggae, disco, "
"reggae"; 217; "reggae, jazz, "
"reggae"; 219; "funk, soul, reggae, disco, "
"reggae"; 221; "reggae, pop, funk, soul, "
"reggae"; 223; "rap, hiphop, reggae, rocknroll, "
"reggae"; 224; "rock, ska, reggae, alternative, "
