genre;songno;tags
"classical"; 9; "classical,symphonic,orchestral,soundtrack,"
"classical"; 11; "classical,"
"classical"; 12; "ambient,classical,"
"classical"; 13; "classical,"
"classical"; 14; "classical,easylistening,newage,"
"classical"; 15; "classical,"
"classical"; 16; "classical,newage,electronic,"
"classical"; 18; "classical,"
"classical"; 19; "soundtrack,classical,newage,ambient,"
"classical"; 20; "classical,"
"classical"; 21; "soundtrack,symphonic,classical,"
"classical"; 22; "classical,"
"classical"; 23; "soundtrack,ambient,classical,"
"classical"; 24; "classical,improvisation,"
"classical"; 25; "classical,orchestral,"
"classical"; 26; "classical,orchestral,"
"classical"; 27; "choir,classical,"
"classical"; 28; "classical,"
"classical"; 29; "classical,"
"classical"; 30; "classical,lounge,"
"classical"; 31; "newage,easylistening,classical,"
"classical"; 32; "classical,"
"classical"; 33; "soundtrack,classical,"
"classical"; 34; "classical,"
"classical"; 35; "classical,ambient,chillout,"
"classical"; 36; "electronic,easylistening,classical,"
"classical"; 38; "classical,experimental,"
"classical"; 39; "classical,newage,"
"classical"; 40; "classical,"
"classical"; 41; "soundtrack,orchestral,classical,"
"classical"; 42; "newage,ambient,classical,"
"classical"; 43; "classical,"
"classical"; 44; "world,easylistening,classical,"
"classical"; 45; "classical,"
"classical"; 46; "world,classical,newage,"
"classical"; 48; "classical,"
"classical"; 49; "classical,easylistening,"
"classical"; 50; "classical,newage,soundtrack,"
"classical"; 51; "orchestral,classical,experimental,"
"classical"; 52; "classical,"
"classical"; 53; "90s,ambient,classical,"
"classical"; 54; "choir,classical,"
"classical"; 56; "symphonic,classical,experimental,"
"classical"; 57; "newage,classical,"
"classical"; 58; "rap,electronic,classical,"
"classical"; 59; "electronic,soundtrack,symphonic,classical,"
"classical"; 60; "newage,classical,easylistening,"
"classical"; 61; "electronic,ambient,classical,"
"classical"; 62; "classical,soundtrack,symphonic,"
"classical"; 63; "classical,easylistening,"
"classical"; 64; "world,ambient,classical,"
"classical"; 65; "classical,newage,easylistening,"
"classical"; 66; "soundtrack,classical,orchestral,"
"classical"; 67; "ambient,atmospheric,classical,"
"classical"; 68; "soundtrack,classical,"
"classical"; 69; "soundtrack,indie,classical,"
"classical"; 70; "soundtrack,easylistening,ambient,classical,"
"classical"; 71; "classical,alternative,"
"classical"; 72; "classical,"
"classical"; 73; "classical,easylistening,"
"classical"; 74; "orchestral,classical,"
"classical"; 75; "classical,newage,"
"classical"; 76; "classical,"
"classical"; 77; "classical,"
"classical"; 78; "classical,"
"classical"; 79; "electronic,classical,ambient,newage,"
"classical"; 80; "world,classical,"
"classical"; 81; "soul,orchestral,classical,"
"classical"; 82; "ambient,darkambient,classical,"
"classical"; 83; "classical,orchestral,"
"classical"; 84; "classical,"
"classical"; 85; "easylistening,classical,popfolk,"
"classical"; 86; "ambient,darkambient,classical,"
"classical"; 87; "classical,"
"classical"; 88; "soundtrack,classical,"
"classical"; 89; "classical,"
"classical"; 90; "classical,soundtrack,"
"classical"; 91; "classical,orchestral,soundtrack,"
"classical"; 92; "classical,"
"classical"; 93; "classical,"
"classical"; 94; "classical,soundtrack,"
"classical"; 95; "classical,ambient,soundtrack,"
"classical"; 96; "classical,"
"classical"; 97; "classical,"
"classical"; 98; "soundtrack,classical,"
"classical"; 99; "classical,"
"classical"; 100; "classical,"
"classical"; 101; "classical,"
"classical"; 102; "jungle,tribal,classical,"
"classical"; 103; "classical,ambient,"
"classical"; 104; "classical,ambient,experimental,"
"classical"; 105; "classical,symphonic,avantgarde,"
"classical"; 106; "classical,"
"classical"; 107; "soundtrack,classical,"
"classical"; 108; "classical,"
"classical"; 110; "classical,"
"classical"; 111; "classical,soundtrack,"
"classical"; 112; "folk,singersongwriter,classical,"
"classical"; 113; "classical,easylistening,"
"classical"; 114; "classical,newage,"
"classical"; 115; "classical,"
"classical"; 116; "classical,"
"classical"; 117; "rap,classical,gangstarap,"
"classical"; 118; "classical,ambient,easylistening,"
"classical"; 119; "classical,newage,easylistening,"
"classical"; 120; "electronic,drumnbass,classical,"
"classical"; 121; "classical,"
"classical"; 122; "classical,easylistening,orchestral,"
"classical"; 123; "soundtrack,orchestral,classical,"
"classical"; 124; "classical,electronic,alternative,experimental,"
"classical"; 125; "classical,"
"classical"; 126; "classical,"
"classical"; 127; "soundtrack,ambient,classical,experimental,"
"classical"; 128; "classical,"
"classical"; 129; "classical,newage,ambient,"
"classical"; 130; "soundtrack,classical,"
"classical"; 131; "classical,progressiverock,"
"classical"; 132; "classical,"
"classical"; 133; "atmospheric,celtic,classical,"
"classical"; 134; "postrock,classical,"
"classical"; 135; "classical,"
"classical"; 136; "electronic,classical,"
"classical"; 137; "classical,"
"classical"; 138; "classical,"
"classical"; 139; "classical,"
"classical"; 140; "classical,"
"classical"; 142; "classical,"
"classical"; 144; "classical,"
"classical"; 145; "world,newage,classical,"
"classical"; 146; "ambient,classical,"
"classical"; 148; "soundtrack,indie,classical,"
"classical"; 149; "ambient,classical,soundtrack,electronic,"
"classical"; 150; "electronic,experimental,classical,"
"classical"; 151; "classical,newage,easylistening,ambient,"
"classical"; 152; "classical,"
"classical"; 153; "trance,electronic,classical,"
"classical"; 154; "classical,"
"classical"; 155; "classical,"
"classical"; 156; "classical,"
"classical"; 157; "classical,improvisation,"
"classical"; 158; "classical,atmospheric,electronic,idm,"
"classical"; 160; "classical,soundtrack,"
"classical"; 161; "classical,"
"classical"; 162; "classical,"
"classical"; 163; "ambient,orchestral,classical,"
"classical"; 164; "ambient,atmospheric,classical,"
"classical"; 165; "classical,"
"classical"; 166; "world,trip,symphonic,classical,"
"classical"; 167; "electronic,classical,"
"classical"; 170; "rap,singersongwriter,classical,"
"classical"; 171; "classical,"
"classical"; 172; "classical,"
"classical"; 173; "soundtrack,minimal,classical,"
"classical"; 174; "soundtrack,classical,"
"classical"; 175; "classical,"
"classical"; 176; "classical,folk,easylistening,"
"classical"; 177; "orchestral,classical,experimental,"
"classical"; 178; "classical,"
"classical"; 179; "classical,world,"
"classical"; 180; "classical,"
"classical"; 181; "minimal,classical,"
"classical"; 183; "electronic,experimental,ambient,classical,"
"classical"; 184; "classical,"
"classical"; 185; "classical,newage,easylistening,electronic,"
"classical"; 186; "easylistening,chillout,classical,"
"classical"; 187; "ambient,orchestral,classical,"
"classical"; 188; "world,ambient,drone,classical,"
"classical"; 189; "classical,"
"classical"; 191; "classical,"
"classical"; 192; "classical,newage,easylistening,"
"classical"; 193; "classical,improvisation,"
"classical"; 194; "classical,"
"classical"; 195; "classical,"
"classical"; 197; "classical,downtempo,"
"classical"; 198; "classical,"
"classical"; 199; "classical,"
"classical"; 202; "classical,"
"classical"; 203; "soundtrack,orchestral,classical,"
"classical"; 204; "atmospheric,chillout,classical,"
"classical"; 205; "classical,soundtrack,newage,easylistening,"
"classical"; 206; "classical,choir,"
"classical"; 207; "classical,"
"classical"; 208; "classical,"
"classical"; 209; "symphonic,classical,"
"classical"; 210; "classical,"
"classical"; 211; "classical,"
"classical"; 212; "choir,classical,"
"classical"; 213; "classical,"
"classical"; 214; "atmospheric,celtic,classical,"
"classical"; 215; "classical,"
"classical"; 216; "classical,soundtrack,easylistening,"
"classical"; 217; "newage,classical,soundtrack,"
"classical"; 218; "classical,"
"classical"; 219; "classical,experimental,techno,electronic,"
"classical"; 220; "world,classical,experimental,"
"classical"; 221; "world,classical,"
"classical"; 222; "classical,soundtrack,orchestral,"
"classical"; 223; "classical,"
"classical"; 224; "classical,"
"classical"; 225; "classical,newage,"
"classical"; 226; "ambient,classical,"
"classical"; 227; "soundtrack,orchestral,classical,"
"classical"; 228; "newage,classical,"
"classical"; 229; "classical,chillout,choral,"
"classical"; 231; "classical,newwave,chillout,"
"classical"; 232; "improvisation,classical,"
"classical"; 233; "classical,soundtrack,electronic,triphop,"
"classical"; 234; "classical,"
"classical"; 235; "classical,"
"classical"; 236; "classical,"
"classical"; 237; "ambient,electronic,classical,"
"classical"; 238; "classical,choral,"
"classical"; 239; "classical,experimental,"
"classical"; 240; "classical,"
"classical"; 241; "classical,celtic,"
"classical"; 242; "classical,world,ethno,asian,"
"classical"; 243; "classical,symphonic,"
"classical"; 245; "classical,soundtrack,orchestral,"
"classical"; 246; "classical,"
"classical"; 247; "classical,"
"classical"; 248; "soundtrack,classical,"
"classical"; 249; "classical,soundtrack,orchestral,"
"classical"; 250; "classical,"
"classical"; 251; "ambient,classical,"
"classical"; 252; "classical,"
"classical"; 254; "classical,"
"classical"; 255; "symphonic,classical,"
"classical"; 256; "classical,"
"classical"; 257; "classical,"
"classical"; 258; "classical,newage,downtempo,atmospheric,"
"classical"; 259; "soundtrack,classical,"
"classical"; 260; "classical,soundtrack,"
"classical"; 261; "soundtrack,chillout,classical,"
"classical"; 262; "improvisation,techno,classical,"
"classical"; 263; "soundtrack,orchestral,classical,"
"classical"; 264; "world,classical,"
"classical"; 265; "classical,"
"classical"; 266; "electronic,classical,"
"classical"; 267; "classical,"
"classical"; 268; "classical,"
"classical"; 269; "ambient,orchestral,classical,"
"classical"; 270; "jazzfusion,latin,classical,"
"classical"; 271; "classical,"
"classical"; 272; "classical,electropop,"
"classical"; 273; "classical,easylistening,"
"classical"; 274; "soundtrack,classical,orchestral,"
"classical"; 276; "minimal,classical,"
"classical"; 277; "classical,"
"classical"; 278; "classical,soundtrack,"
"classical"; 279; "classical,soundtrack,"
"classical"; 280; "classical,soundtrack,"
"classical"; 281; "lounge,world,classical,"
"classical"; 282; "soundtrack,orchestral,symphonic,classical,"
"classical"; 283; "symphonic,orchestral,classical,"
"classical"; 284; "classical,"
"classical"; 285; "classical,"
"classical"; 286; "classical,"
"classical"; 287; "newage,classical,easylistening,"
"classical"; 288; "classical,"
"classical"; 289; "classical,newage,"
"classical"; 290; "classical,"
"classical"; 291; "classical,easylistening,"
"classical"; 292; "classical,"
"classical"; 293; "easylistening,orchestral,classical,"
"classical"; 294; "darkwave,avantgarde,classical,"
"classical"; 295; "classical,"
"classical"; 297; "soundtrack,classical,atmospheric,ambient,"
"classical"; 298; "classical,choir,"
"classical"; 299; "soundtrack,orchestral,classical,"
"classical"; 300; "classical,newage,easylistening,"
"classical"; 301; "ambient,easylistening,classical,"
"classical"; 302; "classical,"
"classical"; 303; "electronic,classical,"
"classical"; 304; "classical,soundtrack,"
"classical"; 305; "classical,soundtrack,"
"classical"; 306; "classical,"
"classical"; 308; "ambient,atmospheric,classical,"
"classical"; 309; "classical,"
"classical"; 310; "classical,"
"classical"; 311; "classical,march,soundtrack,"
"classical"; 312; "classical,"
"classical"; 313; "classical,experimental,"
"classical"; 315; "atmospheric,orchestral,classical,"
"classical"; 316; "improvisation,soundtrack,classical,"
"classical"; 317; "classical,"
"classical"; 318; "electronic,techno,trance,classical,"
"classical"; 319; "electronic,orchestral,classical,"
"classical"; 320; "symphonic,classical,"
"classical"; 321; "classical,"
"classical"; 322; "classical,"
"classical"; 323; "world,classical,"
"classical"; 324; "classical,newage,improvisation,march,"
"classical"; 326; "soundtrack,symphonic,classical,"
"classical"; 327; "rap,classical,gangstarap,"
"classical"; 329; "classical,"
"classical"; 330; "classical,"
"classical"; 332; "classical,"
"classical"; 333; "classical,improvisation,"
"classical"; 335; "classical,"
"classical"; 336; "experimental,symphonic,classical,"
"classical"; 337; "classical,"
"classical"; 338; "soundtrack,easylistening,classical,"
"classical"; 339; "classical,easylistening,"
"classical"; 340; "classical,"
"classical"; 341; "classical,"
"classical"; 342; "classical,"
"classical"; 343; "indie,soul,classical,"
"classical"; 344; "classical,easylistening,newage,electronic,"
"classical"; 345; "ambient,classical,soundtrack,"
"classical"; 346; "classical,"
"classical"; 347; "electronic,classical,experimental,"
"classical"; 348; "classical,"
"classical"; 349; "classical,"
"classical"; 350; "classical,"
"classical"; 351; "classical,"
"classical"; 352; "singersongwriter,classical,"
"classical"; 353; "classical,"
"classical"; 354; "orchestral,classical,"
"classical"; 355; "soundtrack,ambient,classical,"
"classical"; 356; "classical,"
"classical"; 357; "classical,"
"classical"; 358; "folk,celtic,classical,"
"classical"; 359; "newage,classical,"
"classical"; 360; "classical,soundtrack,orchestral,"
"classical"; 361; "soundtrack,classical,"
"classical"; 362; "classical,electronic,world,orchestral,"
"classical"; 363; "orchestral,chillout,classical,"
"classical"; 364; "soundtrack,classical,symphonic,"
"classical"; 365; "newage,classical,"
"classical"; 366; "classical,newage,atmospheric,"
"classical"; 367; "classical,"
"classical"; 368; "classical,"
"classical"; 369; "chanson,classical,experimental,"
"classical"; 370; "classical,world,"
"classical"; 371; "electronic,orchestral,classical,experimental,"
"classical"; 372; "soundtrack,classical,choral,"
"classical"; 373; "classical,"
"classical"; 374; "classical,"
"classical"; 375; "classical,"
"classical"; 376; "classical,"
"classical"; 377; "classical,"
"classical"; 378; "electronic,soundtrack,classical,"
"classical"; 379; "classical,orchestral,soundtrack,"
"classical"; 380; "classical,"
"classical"; 381; "classical,"
"classical"; 382; "soundtrack,classical,"
"classical"; 383; "newage,easylistening,classical,chillout,"
"classical"; 384; "dance,indie,classical,"
"classical"; 385; "orchestral,avantgarde,classical,"
"classical"; 386; "classical,"
"classical"; 387; "classical,improvisation,"
"classical"; 388; "electronic,electropop,classical,"
"classical"; 389; "classical,newage,ambient,easylistening,"
"classical"; 390; "choir,classical,"
"classical"; 391; "classical,"
"classical"; 392; "classical,"
"classical"; 393; "soundtrack,classical,"
"classical"; 394; "classical,"
"classical"; 395; "experimental,classical,"
"classical"; 396; "classical,"
"classical"; 397; "folk,soundtrack,classical,"
"classical"; 398; "classical,soundtrack,"
"classical"; 399; "classical,"
"classical"; 400; "rap,world,alternative,"
"classical"; 401; "electronic,classical,"
"classical"; 402; "classical,"
"classical"; 403; "soundtrack,classical,"
"classical"; 404; "classical,lounge,"
"classical"; 405; "60s,folk,classical,"
"classical"; 406; "soundtrack,orchestral,classical,"
"classical"; 407; "classical,electronic,"
"classical"; 408; "classical,lounge,minimal,electronic,"
"classical"; 409; "newage,classical,ambient,"
"classical"; 410; "soundtrack,orchestral,classical,"
"classical"; 411; "lofi,atmospheric,classical,"
"classical"; 412; "electronic,easylistening,minimal,classical,"
"classical"; 413; "world,chillout,classical,"
"classical"; 414; "classical,"
"classical"; 415; "classical,electronic,soundtrack,"
"classical"; 416; "classical,easylistening,"
"classical"; 418; "classical,"
"classical"; 419; "classical,"
"classical"; 420; "classical,"
"classical"; 421; "classical,"
"classical"; 422; "minimal,classical,"
"classical"; 423; "soundtrack,orchestral,classical,"
"classical"; 424; "classical,"
"classical"; 425; "classical,"
"classical"; 426; "classical,"
"classical"; 427; "downtempo,classical,"
"classical"; 428; "classical,"
"classical"; 429; "classical,soundtrack,orchestral,"
"classical"; 430; "orchestral,classical,"
"classical"; 431; "classical,"
"classical"; 433; "classical,"
"classical"; 434; "chillout,classical,lounge,easylistening,"
"classical"; 435; "orchestral,classical,"
"classical"; 436; "classical,experimental,"
"classical"; 437; "classical,"
"classical"; 438; "classical,"
"classical"; 439; "classical,"
"classical"; 440; "classical,electronic,"
"classical"; 441; "electronic,classical,"
"classical"; 442; "classical,"
"classical"; 443; "soundtrack,orchestral,classical,"
"classical"; 444; "classical,soundtrack,minimal,"
"classical"; 445; "electronic,orchestral,classical,"
"classical"; 446; "soundtrack,celtic,classical,world,"
"classical"; 447; "soundtrack,orchestral,classical,"
"classical"; 448; "newage,classical,soundtrack,"
"classical"; 449; "soundtrack,classical,"
"classical"; 451; "classical,"
"classical"; 452; "classical,easylistening,newage,"
"classical"; 453; "classical,"
"classical"; 454; "classical,"
"classical"; 455; "classical,"
"classical"; 456; "classical,"
"classical"; 457; "classical,"
"classical"; 458; "classical,"
"classical"; 459; "classical,newage,chillout,"
"classical"; 460; "classical,"
"classical"; 461; "electronic,classical,"
"classical"; 462; "classical,"
"classical"; 464; "classical,newage,"
"classical"; 465; "ambient,psychedelic,classical,"
"classical"; 466; "ambient,classical,"
"classical"; 467; "classical,"
"classical"; 468; "soundtrack,classical,newage,ambient,"
"classical"; 469; "classical,soundtrack,"
"classical"; 470; "classical,"
"classical"; 472; "ambient,classical,"
"classical"; 473; "world,classical,"
"classical"; 474; "classical,"
"classical"; 475; "chanson,classical,"
"classical"; 476; "classical,"
"classical"; 477; "soundtrack,orchestral,classical,"
"classical"; 478; "classical,newage,"
"classical"; 479; "atmospheric,minimal,classical,"
"classical"; 480; "classical,"
"classical"; 481; "classical,gospel,"
"classical"; 482; "classical,"
"classical"; 483; "classical,easylistening,ambient,soundtrack,"
"classical"; 484; "classical,newage,easylistening,"
"classical"; 485; "classical,"
"classical"; 486; "soundtrack,orchestral,classical,"
"classical"; 487; "classical,"
"classical"; 488; "classical,experimental,"
"classical"; 489; "classical,"
"classical"; 490; "classical,soundtrack,"
"classical"; 491; "chillout,classical,"
"classical"; 492; "classical,classicrock,"
"classical"; 493; "classical,newage,"
"classical"; 494; "classical,"
"classical"; 495; "orchestral,classical,"
"classical"; 496; "classical,electronic,experimental,"
"classical"; 497; "classical,"
"classical"; 498; "classical,chillout,"
"classical"; 499; "classical,"
"classical"; 500; "world,classical,experimental,"
"classical"; 501; "orchestral,classical,"
"classical"; 502; "breakbeat,club,classical,"
"classical"; 503; "classical,easylistening,newage,"
"classical"; 504; "classical,improvisation,easylistening,"
"classical"; 505; "newage,classical,"
"classical"; 506; "classical,"
"classical"; 507; "ambient,orchestral,classical,"
"classical"; 508; "orchestral,classical,"
"classical"; 509; "classical,"
"classical"; 510; "electronic,psychedelic,classical,"
"classical"; 511; "classical,improvisation,"
"classical"; 513; "classical,newage,soundtrack,ambient,"
"classical"; 514; "classical,"
"classical"; 515; "classical,"
"classical"; 516; "classical,"
"classical"; 517; "electronic,ambient,classical,"
"classical"; 518; "soundtrack,easylistening,classical,minimal,"
"classical"; 519; "classical,"
"classical"; 521; "classical,"
"classical"; 522; "ambient,chillout,classical,"
"classical"; 523; "classical,soundtrack,orchestral,"
"classical"; 524; "soundtrack,classical,"
"classical"; 525; "newage,classical,"
"classical"; 526; "soundtrack,classical,"
"classical"; 527; "world,newage,classical,"
"classical"; 528; "soundtrack,orchestral,classical,"
"classical"; 529; "classical,"
"classical"; 530; "soundtrack,classical,orchestral,newage,"
"classical"; 531; "classical,soundtrack,symphonic,"
"classical"; 534; "classical,soundtrack,easylistening,"
"classical"; 535; "easylistening,classical,"
"classical"; 536; "classical,soundtrack,"
"classical"; 537; "progressive,classical,experimental,"
"classical"; 538; "soundtrack,classical,"
"classical"; 539; "classical,newage,ambient,easylistening,"
"classical"; 540; "soundtrack,orchestral,classical,"
"classical"; 541; "classical,soundtrack,"
"classical"; 542; "classical,"
